,Latitude,Longitude,Airport,Water,Building,Green_Space,Railway_Station,Urban_Area,Distance_Nearest_Greenspace,Value_co,Value_no2,Value_o3,Value_so2,Value_ai,AQ_score,Pop_density,norm_Pop_density
54034,51.27624510441392,-0.5296148787791314,0,0,1,1,0,0,0.1666664364571798,0.7954317315432787,0.002466356347061294,7.188133575899973,0.02655268882189565,-0.899776227783163,0.3518515997568393,1.0021042823791504,0.019809768101365116
54035,51.276242188673486,-0.5260208561870934,0,0,1,1,0,0,0.16666643645718318,0.7975079728624757,0.0024400237450814422,7.198457923233148,0.028155568125383963,-0.8248923491998253,0.36510196153958335,1.0021042823791504,0.019809768101365116
54036,51.27623916290534,-0.5224268340598611,0,1,0,1,0,0,0.16666643645717846,0.7968839464451835,0.0023555469549298306,7.213358275461169,0.033877993102454144,-0.5641069692368573,0.4002499414484445,1.0021042823791504,0.019809768101365116
54037,51.27623602710952,-0.5188328124146496,0,1,1,1,0,0,0.16666643645717805,0.7943229229069657,0.0024112290044591258,7.213594124062022,0.03000148385274065,-0.7295296600878705,0.3752534809452768,1.0021042823791504,0.019809768101365116
54038,51.27623278128606,-0.5152387912686733,0,1,0,1,0,0,0.16666643645717955,0.792202445145681,0.002456266537707201,7.20558055909842,0.027297401186277777,-0.8397411638636025,0.3569540632566253,1.0021042823791504,0.019809768101365116
54039,51.27622942543497,-0.5116447706391474,0,0,1,1,0,1,0.16666643645717838,0.7911448794134114,0.0024484647030191724,7.2027173446963,0.0263027286592028,-0.8828640080235663,0.3492210978815558,1.0329298973083496,0.021077964737925527
54040,51.27622595955629,-0.5080507505432865,0,0,1,1,0,1,0.16669107769186742,0.7910601648045263,0.0024619081826299707,7.203617501834467,0.02579190817335436,-0.9086877756467999,0.3461197437200732,1.0329298973083496,0.021077964737925527
54041,51.27622238365006,-0.5044567309983055,0,0,0,0,0,1,0.28299645577379684,0.791780789527836,0.002469388967079921,7.205182423886577,0.025792566091302316,-0.9124781523867848,0.3469754352940696,1.0329298973083496,0.021077964737925527
54042,51.27621869771628,-0.5008627120214191,0,0,1,1,0,0,0.16669085772424652,0.7925940478150886,0.0024970471141614776,7.207402376606652,0.02597961670879961,-0.9167421933412597,0.3488632144804228,1.0329298973083496,0.021077964737925527
54043,51.27621490175501,-0.4972686936298421,0,1,0,1,0,0,0.166666436457178,0.7929804154045945,0.0025060069219509373,7.205682063386521,0.026206730069925997,-0.9272191982624057,0.34899826123218003,1.6183563470840454,0.045162994550446
